,assists,creeps_stacked,deaths,denies,duration,hero_damage,kills,last_hits,levels,name,net,obs_placed,sen_placed,tower_damage,xpm
2454,28,7.0,37,25,27.28,45804.0,10,419,65,Team Liquid,31960.0,14.0,21.0,1001.0,1648
2455,78,10.0,10,28,27.28,79971.0,37,639,87,Nigma Galaxy,57332.0,13.0,9.0,6664.0,2679
2456,45,17.0,4,39,23.23,50335.0,23,765,73,Tundra Esports,53218.0,12.0,16.0,29689.0,2463
2457,12,45.0,23,34,23.23,44550.0,4,624,63,Thunder Awaken,39853.0,11.0,16.0,3024.0,1946
2458,21,23.0,31,36,33.42,67910.0,9,810,83,Team Aster,51360.0,16.0,19.0,1440.0,2038
2459,82,40.0,9,30,33.42,66670.0,31,934,100,Team Liquid,76674.0,15.0,26.0,18905.0,2850
2460,62,18.191974595842957,13,101,44.12,81486.7612757732,34,890,98,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2418
2461,20,18.191974595842957,34,31,44.12,81486.7612757732,13,780,78,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1593
2462,18,20.0,30,33,28.9,38503.0,9,685,71,Tundra Esports,42254.0,14.0,27.0,468.0,1927
2463,50,10.0,9,57,28.9,67878.0,30,790,91,PSG.LGD,68553.0,14.0,21.0,25802.0,2832
2464,61,64.0,18,37,46.58,89840.0,29,1125,119,BOOM Esports,101841.0,23.0,41.0,28220.0,2861
2465,45,35.0,29,44,46.58,75458.0,18,1183,107,Tundra Esports,76625.0,21.0,42.0,5509.0,2339
2466,92,18.191974595842957,30,23,48.29,68778.0,44,973,103,PSG.LGD,84527.0,13.504618937644342,19.03002309468822,8883.0,2371
2467,69,18.191974595842957,45,46,48.29,53680.0,30,710,91,Team Secret,59642.0,13.504618937644342,19.03002309468822,1118.0,1912
2468,54,39.0,33,46,37.47,113333.0,19,820,90,Team Secret,49311.0,17.0,21.0,1430.0,2070
2469,91,34.0,19,49,37.47,94789.0,31,827,107,PSG.LGD,76910.0,18.0,24.0,19129.0,2848
2470,87,34.0,30,31,51.43,127339.0,32,1480,118,Evil Geniuses,101780.0,24.0,37.0,9319.0,2686
2471,67,8.0,34,79,51.43,169023.0,30,1532,118,OG,119850.0,23.0,26.0,24975.0,2930
2472,55,18.191974595842957,3,19,30.29,43819.0,29,558,78,Evil Geniuses,58090.0,13.504618937644342,19.03002309468822,4914.0,2277
2473,8,18.191974595842957,30,46,30.29,28437.0,3,547,54,Team Secret,33295.0,13.504618937644342,19.03002309468822,487.0,1164
2474,15,18.191974595842957,41,34,31.55,55119.0,8,628,73,Team Liquid,35817.0,13.504618937644342,19.03002309468822,905.0,1665
2475,85,18.191974595842957,10,40,31.55,86548.0,41,735,98,Evil Geniuses,71291.0,13.504618937644342,19.03002309468822,17861.0,2909
2476,42,12.0,6,49,23.22,41722.0,20,532,74,Team Liquid,47879.0,11.0,4.0,11829.0,2203
2477,11,6.0,20,38,23.22,22422.0,6,488,59,Fnatic,29305.0,10.0,12.0,2865.0,1557
2478,64,56.0,69,65,72.35,186022.0,27,2051,121,Team Liquid,122089.0,29.0,27.0,14173.0,2297
2479,180,7.0,27,35,72.35,199949.0,69,1851,125,Team Secret,138669.0,30.0,24.0,12465.0,2855
2480,85,42.0,35,38,59.42,195634.0,28,1980,129,OG,112166.0,27.0,49.0,11227.0,3008
2481,84,30.0,30,45,59.42,204458.0,34,1887,140,Tundra Esports,148991.0,28.0,47.0,25866.0,3374
2482,56,29.0,15,69,27.54,60528.0,23,567,83,OG,55002.0,14.0,22.0,24464.0,2349
2483,28,21.0,23,35,27.54,64710.0,14,482,69,Evil Geniuses,37010.0,12.0,17.0,2149.0,1756
2484,23,5.0,20,45,28.15,46666.0,10,646,72,Tundra Esports,40734.0,13.0,26.0,2901.0,1971
2485,44,40.0,11,20,28.15,78646.0,20,956,90,BOOM Esports,65186.0,14.0,23.0,20442.0,2834
2486,104,17.0,37,43,53.27,153655.0,47,1009,119,Evil Geniuses,81097.0,24.0,17.0,15026.0,2554
2487,98,19.0,47,32,53.27,164088.0,37,1303,117,OG,95887.0,25.0,23.0,14309.0,2648
2488,78,20.0,14,36,30.2,85137.0,29,710,104,Team Secret,66458.0,14.0,11.0,23579.0,3339
2489,27,3.0,29,55,30.2,59864.0,14,594,82,Nigma Galaxy,44125.0,13.0,11.0,3715.0,2170
2490,37,1.0,23,36,36.5,68635.0,19,851,90,Team Liquid,59749.0,18.0,30.0,6289.0,2175
2491,57,42.0,19,43,36.5,68551.0,22,1142,109,Tundra Esports,82841.0,17.0,32.0,12516.0,3153
2492,54,3.0,29,50,41.36,91279.0,23,1013,109,Nigma Galaxy,75691.0,19.0,28.0,8403.0,2736
2493,63,33.0,23,48,41.36,107176.0,29,1240,112,Evil Geniuses,86519.0,18.0,23.0,19729.0,2900
2494,52,7.0,10,39,33.5,65647.0,24,1337,107,Team Secret,84520.0,15.0,12.0,9820.0,3155
2495,22,7.0,24,35,33.5,49369.0,10,1220,83,Team Aster,52353.0,17.0,19.0,1013.0,2008
2496,63,4.0,19,37,34.1,71789.0,23,974,104,Nigma Galaxy,78466.0,15.0,17.0,20083.0,3022
2497,30,5.0,24,48,34.1,52725.0,18,892,88,Team Secret,58567.0,13.0,5.0,7523.0,2222
2498,65,27.0,24,21,35.47,88742.0,27,843,101,OG,73556.0,16.0,30.0,19096.0,2685
2499,57,27.0,27,34,35.47,77154.0,23,703,91,Evil Geniuses,53920.0,15.0,23.0,4003.0,2123
2500,78,48.0,7,35,29.35,93913.0,34,852,98,BOOM Esports,70452.0,14.0,25.0,20565.0,3216
2501,16,15.0,34,40,29.35,49124.0,7,707,70,Team Secret,43766.0,14.0,21.0,1090.0,1799
2502,116,37.0,26,23,50.13,196499.0,45,1297,134,Team Secret,125385.0,23.0,43.0,28569.0,3352
2503,59,43.0,45,27,50.13,163270.0,26,1333,118,PSG.LGD,90827.0,24.0,45.0,4534.0,2732
2504,84,12.0,20,53,53.36,116071.0,27,1259,122,Team Liquid,99604.0,25.0,40.0,24237.0,2663
2505,48,21.0,27,35,53.36,120148.0,20,1685,116,Team Aster,95490.0,24.0,37.0,10593.0,2567
2506,25,15.0,40,20,35.5,58350.0,13,916,87,Team Spirit,55087.0,17.0,31.0,4005.0,2079
2507,84,9.0,14,18,35.5,89454.0,39,932,110,Fnatic,88896.0,17.0,27.0,31977.0,3282
2508,56,22.0,11,37,45.8,102723.0,30,1487,117,Team Secret,106315.0,20.0,30.0,23937.0,2877
2509,24,28.0,30,69,45.8,90541.0,11,1039,95,Evil Geniuses,56482.0,19.0,20.0,1407.0,1974
2510,52,10.0,9,14,33.21,75421.0,20,960,96,Thunder Awaken,70786.0,16.0,23.0,9718.0,2699
2511,20,29.0,20,40,33.21,63669.0,9,880,84,Team Aster,54030.0,15.0,23.0,3500.0,2147
2512,46,13.0,42,42,34.56,69824.0,19,563,89,Fnatic,44886.0,17.0,26.0,659.0,2062
2513,75,16.0,19,77,34.56,80809.0,41,803,109,Team Secret,64606.0,16.0,23.0,9662.0,3047
2514,24,18.191974595842957,29,42,29.34,48996.0,13,540,81,Nigma Galaxy,42511.0,13.504618937644342,19.03002309468822,3370.0,2134
2515,64,18.191974595842957,15,50,29.34,86543.0,28,742,101,Team Liquid,63206.0,13.504618937644342,19.03002309468822,18561.0,3313
2516,40,72.0,11,51,39.4,86992.0,19,1437,113,PSG.LGD,100833.0,19.0,32.0,33849.0,3071
2517,25,34.0,20,34,39.4,65678.0,8,1117,98,Team Spirit,67249.0,19.0,29.0,4214.0,2418
2518,58,10.0,13,75,29.6,49264.0,24,647,83,Team Secret,59031.0,14.0,15.0,22363.0,2281
2519,25,8.0,24,41,29.6,47899.0,9,640,68,Team Liquid,35566.0,14.0,14.0,3176.0,1667
2520,18,62.0,28,63,38.39,87922.0,12,913,89,Nigma Galaxy,65046.0,19.0,27.0,7777.0,1957
2521,86,19.0,12,84,38.39,125769.0,28,1127,114,Royal Never Give Up,82763.0,18.0,25.0,21931.0,3076
2522,40,18.191974595842957,6,39,32.29,81486.7612757732,27,667,81,Team Liquid,72702.0,13.504618937644342,19.03002309468822,9776.290127020786,2314
2523,12,18.191974595842957,27,33,32.29,81486.7612757732,6,474,61,Fnatic,29413.0,13.504618937644342,19.03002309468822,9776.290127020786,1349
2524,11,18.191974595842957,22,53,21.2,27670.0,7,404,53,Royal Never Give Up,25536.0,9.0,11.0,201.0,1484
2525,38,4.0,8,36,21.2,52718.0,21,533,68,PSG.LGD,43823.0,11.0,5.0,9981.0,2263
2526,22,11.0,33,37,25.58,52828.0,12,575,70,Royal Never Give Up,36446.0,12.0,12.0,2669.0,2023
2527,65,13.0,13,47,25.58,73828.0,31,610,84,PSG.LGD,51506.0,13.0,20.0,11273.0,2783
2528,15,18.191974595842957,18,28,19.23,28840.0,9,387,52,Team Secret,25914.0,9.0,6.0,230.0,1660
2529,38,4.0,9,56,19.23,57973.0,18,519,62,Nigma Galaxy,40338.0,9.0,8.0,8357.0,2108
2530,30,4.0,25,23,33.56,63837.0,18,661,79,Team Secret,47193.0,14.0,15.0,2775.0,1710
2531,65,5.0,18,47,33.56,89160.0,24,682,91,Evil Geniuses,74822.0,14.0,19.0,18699.0,2130
2532,76,85.0,10,49,30.5,88523.0,32,821,100,OG,68610.0,15.0,23.0,21282.0,3139
2533,20,10.0,34,25,30.5,59261.0,10,726,74,Nigma Galaxy,44488.0,14.0,26.0,2491.0,1912
2534,64,18.191974595842957,37,39,59.37,62928.0,30,1249,110,PSG.LGD,106661.0,13.504618937644342,19.03002309468822,14712.0,2203
2535,65,18.191974595842957,30,25,59.37,72620.0,35,1191,108,Evil Geniuses,90145.0,13.504618937644342,19.03002309468822,1930.0,2150
2536,59,18.191974595842957,15,32,40.11,43839.0,23,889,93,Team Secret,79596.0,13.504618937644342,19.03002309468822,6490.0,2438
2537,34,18.191974595842957,24,24,40.11,33982.0,15,907,83,Evil Geniuses,55957.0,13.504618937644342,19.03002309468822,1080.0,1936
2538,60,31.0,14,41,30.56,72669.0,20,760,95,Tundra Esports,64152.0,14.0,28.0,25247.0,2797
2539,36,57.0,20,36,30.56,72403.0,13,801,85,BOOM Esports,54653.0,14.0,26.0,8982.0,2372
2540,38,18.191974595842957,28,55,36.27,81486.7612757732,14,633,72,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1700
2541,63,18.191974595842957,15,28,36.27,81486.7612757732,27,567,83,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2117
2542,19,31.0,32,28,47.52,74715.0,6,1319,101,Fnatic,72194.0,21.0,41.0,4829.0,2122
2543,77,63.0,9,31,47.52,135972.0,32,1467,124,Team Liquid,129807.0,23.0,42.0,25009.0,3158
2544,50,18.191974595842957,15,35,41.14,81486.7612757732,24,658,87,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2042
2545,28,18.191974595842957,26,28,41.14,81486.7612757732,15,635,74,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1554
2546,34,14.0,29,32,35.52,74822.0,11,835,89,Team Secret,48470.0,17.0,19.0,2829.0,2078
2547,77,22.0,12,44,35.52,88526.0,29,968,110,Evil Geniuses,83713.0,16.0,24.0,21244.0,3082
2548,22,11.0,25,60,23.19,36919.0,11,474,65,Royal Never Give Up,30619.0,10.0,12.0,1568.0,1886
2549,49,42.0,11,35,23.19,61412.0,25,569,77,Nigma Galaxy,46028.0,11.0,13.0,13517.0,2517
2550,36,11.0,32,45,38.7,69530.0,18,1033,92,PSG.LGD,62238.098293113595,17.0,22.0,5680.0,2056
2551,57,22.0,18,31,38.7,82192.0,32,1423,115,Evil Geniuses,62238.098293113595,17.0,20.0,23625.0,3210
2552,64,7.0,18,27,33.57,88145.0,23,604,93,Team Spirit,60355.0,16.0,29.0,26215.0,2415
2553,52,12.0,24,28,33.57,93180.0,18,959,95,Evil Geniuses,55685.0,17.0,28.0,3235.0,2565
2554,112,23.0,31,61,55.37,154006.0,41,1581,135,Team Aster,119496.0,26.0,39.0,16506.0,3178
2555,64,13.0,43,73,55.37,140935.0,31,1788,134,PSG.LGD,112028.0,27.0,41.0,26955.0,3154
2556,18,27.0,34,18,41.1,57320.0,7,1224,97,Team Spirit,70036.0,19.0,35.0,829.0,2308
2557,89,12.0,7,87,41.1,102369.0,34,1307,117,Team Liquid,97808.0,20.0,35.0,19048.0,3162
2558,16,6.0,44,40,26.55,42546.0,8,430,62,OG,29548.0,14.0,10.0,865.0,1569
2559,110,9.0,8,44,26.55,82921.0,42,501,82,Nigma Galaxy,49329.0,13.0,12.0,4552.0,2492
2560,35,18.191974595842957,30,29,41.45,40157.0,18,802,81,OG,55808.0,13.504618937644342,19.03002309468822,939.0,1767
2561,65,18.191974595842957,18,65,41.45,49409.0,26,859,94,Fnatic,85626.0,13.504618937644342,19.03002309468822,11511.0,2347
2562,110,22.0,22,53,35.19,118705.0,45,756,108,Nigma Galaxy,77462.0,16.0,20.0,23518.0,3108
2563,56,28.0,47,44,35.19,94067.0,20,716,89,OG,50311.0,15.0,27.0,1438.0,2217
2564,63,34.0,7,46,35.11,108640.0,23,1081,103,Tundra Esports,83774.0,17.0,32.0,15316.0,2927
2565,14,28.0,24,22,35.11,65270.0,6,737,82,Team Secret,48950.0,17.0,23.0,1022.0,1920
2566,122,5.0,29,31,36.8,164307.0,45,742,114,Nigma Galaxy,69361.0,16.0,25.0,14155.0,3450
2567,73,30.0,46,36,36.8,129959.0,28,699,99,OG,49199.0,16.0,25.0,2624.0,2691
2568,88,9.0,15,67,31.12,89288.0,37,682,97,Nigma Galaxy,66551.0,14.0,11.0,16114.0,2893
2569,24,73.0,37,45,31.12,61562.0,14,651,82,Team Liquid,41783.0,15.0,24.0,953.0,2213
2570,23,19.0,20,15,44.33,30333.0,11,898,75,Team Liquid,69757.0,19.0,21.0,2876.0,1554
2571,36,40.0,11,58,44.33,47400.0,20,1147,92,Team Secret,98148.0,17.0,14.0,15861.0,2144
2572,41,15.0,38,29,42.15,82098.0,18,1184,95,Team Secret,52687.0,18.0,18.0,2331.0,1926
2573,76,5.0,18,45,42.15,76649.0,38,1026,112,Team Liquid,94474.0,19.0,19.0,19252.0,2742
2574,84,18.0,25,46,38.1,103471.0,40,1046,121,Team Liquid,88074.0,19.0,33.0,15714.0,3577
2575,63,51.0,42,39,38.1,91177.0,24,835,103,OG,62336.0,16.0,27.0,1515.0,2624
2576,62,31.0,8,40,43.44,115357.0,29,1230,114,Team Secret,111170.0,21.0,27.0,30449.0,2888
2577,21,50.0,30,31,43.44,106949.0,8,1118,90,Nigma Galaxy,64838.0,18.0,32.0,261.0,1897
2578,59,37.0,22,36,35.16,76651.0,26,859,103,Fnatic,77752.0,17.0,30.0,29360.0,2889
2579,49,26.0,26,39,35.16,75817.0,21,765,93,Thunder Awaken,58947.0,17.0,28.0,499.0,2395
2580,50,18.191974595842957,20,19,31.59,41586.0,25,605,75,Team Liquid,55495.0,13.504618937644342,19.03002309468822,8900.0,2073
2581,32,18.191974595842957,25,34,31.59,37107.0,18,580,68,OG,41727.0,13.504618937644342,19.03002309468822,561.0,1735
2582,55,26.0,28,66,47.34,110933.0,25,988,110,Team Secret,71758.0,22.0,28.0,7088.0,2285
2583,83,23.0,25,65,47.34,107406.0,28,1153,120,PSG.LGD,88697.0,22.0,29.0,22489.0,2789
2584,59,33.0,18,37,40.27,112510.0,30,1242,116,Team Spirit,88163.0,20.0,32.0,32442.0,3070
2585,44,62.0,30,39,40.27,77681.0,17,1260,108,PSG.LGD,77293.0,17.0,32.0,6850.0,2850
2586,38,9.0,29,52,36.54,91748.0,22,1025,106,Royal Never Give Up,70226.0,18.0,35.0,8163.0,2970
2587,60,34.0,22,31,36.54,89459.0,29,1107,114,PSG.LGD,83344.0,18.0,28.0,24652.0,3249
2588,39,9.0,12,62,24.29,68735.0,20,688,75,Team Secret,48696.0,11.0,4.0,13302.0,2265
2589,32,16.0,20,23,24.29,46375.0,11,516,68,Team Liquid,38805.0,11.0,6.0,2310.0,1961
2590,19,11.0,44,56,30.34,62838.0,11,486,66,Nigma Galaxy,35057.0,15.0,17.0,493.0,1538
2591,94,26.0,12,31,30.34,94103.0,44,661,95,OG,67388.0,15.0,24.0,28480.0,2842
2592,80,10.0,12,72,44.3,185513.0,37,1184,116,Royal Never Give Up,91718.0,18.0,21.0,27318.0,2875
2593,27,14.0,38,52,44.3,108014.0,12,995,104,PSG.LGD,65660.0,20.0,29.0,1158.0,2279
2594,49,38.0,2,39,24.14,53563.0,23,600,77,Tundra Esports,51622.0,12.0,23.0,18241.0,2498
2595,6,9.0,23,31,24.14,45046.0,2,406,55,Team Secret,29341.0,11.0,16.0,74.0,1470
2596,8,5.0,28,49,26.21,48724.0,5,600,65,BOOM Esports,33733.0,12.0,17.0,4344.0,1812
2597,65,5.0,5,50,26.21,68627.0,28,653,80,Fnatic,58622.0,12.0,15.0,23249.0,2505
2598,30,15.0,32,51,36.46,50131.0,12,891,83,PSG.LGD,48093.0,16.0,23.0,3130.0,1879
2599,73,31.0,14,27,36.46,81572.0,32,611,96,Evil Geniuses,66713.0,15.0,6.0,16752.0,2327
2600,73,14.0,6,62,32.51,66906.0,28,795,100,Team Secret,74026.0,15.0,15.0,25993.0,2675
2601,14,26.0,28,67,32.51,43646.0,6,821,77,Evil Geniuses,47379.0,15.0,15.0,6558.0,1690
2602,105,15.0,7,42,28.4,83585.0,40,648,91,OG,68295.0,14.0,18.0,22493.0,2801
2603,13,6.0,40,34,28.4,52799.0,7,566,68,Nigma Galaxy,34550.0,14.0,17.0,1317.0,1783
2604,82,21.0,17,62,37.1,110986.0,30,961,107,Nigma Galaxy,62238.098293113595,18.0,21.0,28276.0,2920
2605,49,30.0,30,38,37.1,90600.0,16,820,84,Team Secret,62238.098293113595,16.0,23.0,1263.0,1937
2606,26,18.0,36,34,36.2,71626.0,12,946,89,Team Secret,60086.0,17.0,30.0,4315.0,2127
2607,80,20.0,12,41,36.2,104291.0,36,1138,112,OG,87874.0,18.0,34.0,19286.0,3213
2608,64,6.0,21,34,24.31,60043.0,23,553,79,Team Aster,45625.0,12.0,18.0,11196.0,2470
2609,45,12.0,24,29,24.31,55493.0,21,550,70,PSG.LGD,34387.0,12.0,19.0,3759.0,2075
2610,54,9.0,20,37,39.58,81750.0,30,1136,112,Royal Never Give Up,81637.0,19.0,35.0,8191.0,3009
2611,43,40.0,30,32,39.58,111581.0,20,1152,109,PSG.LGD,82313.0,18.0,27.0,13585.0,2953
2612,44,21.0,44,29,49.41,156930.0,21,1486,117,Fnatic,81764.0,22.0,30.0,7653.0,2650
2613,102,15.0,21,39,49.41,165954.0,43,1476,131,BOOM Esports,107579.0,23.0,34.0,23188.0,3173
2614,42,9.0,3,54,20.16,43241.0,20,489,64,Royal Never Give Up,44677.0,11.0,10.0,11262.0,2064
2615,7,14.0,20,26,20.16,28870.0,3,454,55,Team Aster,26514.0,10.0,9.0,1310.0,1653
2616,53,24.0,9,35,35.0,71672.0,23,816,97,Team Secret,65423.0,16.0,17.0,13835.0,2580
2617,20,28.0,24,39,35.0,60420.0,9,749,80,Team Liquid,43063.0,15.0,24.0,2840.0,1868
2618,86,19.0,24,43,44.48,125789.0,36,1359,124,Team Secret,113227.0,19.0,31.0,29292.0,3220
2619,58,36.0,36,56,44.48,92537.0,24,954,103,OG,57841.0,21.0,34.0,3297.0,2276
2620,61,47.0,7,26,31.23,62735.0,27,916,100,Fnatic,65148.0,16.0,24.0,9315.0,2909
2621,16,3.0,29,47,31.23,28564.0,7,767,82,Royal Never Give Up,48133.0,15.0,29.0,2724.0,2065
2622,34,21.0,35,36,35.31,70567.0,17,900,93,Team Aster,56053.0,17.0,19.0,3229.0,2319
2623,85,11.0,17,42,35.31,104725.0,35,893,111,Royal Never Give Up,82035.0,17.0,27.0,18207.0,3397
2624,94,14.0,25,28,51.33,87815.0,39,931,114,Team Secret,86043.0,21.0,15.0,12530.0,2259
2625,65,13.0,39,26,51.33,91987.0,25,947,106,Evil Geniuses,62977.0,22.0,41.0,5397.0,1920
2626,57,33.0,10,39,28.55,71643.0,33,861,92,Royal Never Give Up,61968.0,15.0,28.0,3948.0,2905
2627,19,12.0,33,20,28.55,43461.0,9,657,72,Team Aster,46366.0,15.0,28.0,2521.0,1962
2628,31,23.0,36,48,35.48,79783.0,15,787,89,PSG.LGD,51753.0,16.0,29.0,2124.0,2023
2629,65,13.0,15,62,35.48,99005.0,35,716,102,Team Liquid,72695.0,16.0,12.0,18067.0,2624
2630,43,8.0,29,33,39.43,107005.0,20,1117,113,PSG.LGD,84414.0,19.0,28.0,18693.0,2935
2631,61,22.0,20,60,39.43,107708.0,29,1103,106,Team Liquid,64809.0,19.0,28.0,6739.0,2633
2632,36,49.0,27,36,32.18,73237.0,19,722,78,Team Liquid,40403.0,14.0,22.0,2078.0,1997
2633,69,6.0,19,32,32.18,85647.0,27,608,93,Team Secret,68418.0,15.0,18.0,20589.0,2631
2634,23,8.0,29,39,36.9,65585.0,15,828,88,PSG.LGD,54434.0,16.0,20.0,2013.0,2163
2635,68,61.0,15,40,36.9,76758.0,29,862,106,Fnatic,72851.0,15.0,8.0,9664.0,2795
2636,54,11.0,29,46,49.25,97679.0,26,1273,117,Team Liquid,77472.0,23.0,28.0,4605.0,2591
2637,62,21.0,26,39,49.25,120956.0,29,1406,128,Team Secret,111098.0,22.0,29.0,16182.0,2988
2638,66,28.0,17,61,33.42,80740.0,27,702,97,Fnatic,68463.0,15.0,14.0,22134.0,2589
2639,31,7.0,28,43,33.42,67129.0,16,749,80,Team Liquid,49483.0,15.0,9.0,4752.0,1805
2640,14,18.191974595842957,29,45,31.11,24512.0,5,613,67,Team Secret,39109.0,13.504618937644342,19.03002309468822,1128.0,1653
2641,45,18.191974595842957,6,43,31.11,43280.0,29,650,83,PSG.LGD,72079.0,13.504618937644342,19.03002309468822,8932.0,2517
2642,48,25.0,38,32,47.33,121956.0,26,1282,118,PSG.LGD,82595.0,22.0,36.0,2056.0,2861
2643,88,27.0,26,56,47.33,131180.0,38,1220,125,Tundra Esports,98196.0,23.0,43.0,15137.0,3088
2644,105,17.0,24,30,46.7,139192.0,43,1355,130,Team Aster,110131.0,22.0,31.0,29585.0,3338
2645,47,25.0,43,66,46.7,127313.0,24,1430,111,PSG.LGD,79030.0,22.0,31.0,4020.0,2589
2646,53,40.0,37,56,41.55,90558.0,26,1007,112,Tundra Esports,78370.0,19.0,28.0,13559.0,2927
2647,85,54.0,26,22,41.55,111785.0,37,972,116,Nigma Galaxy,84331.0,19.0,32.0,18775.0,3031
2648,56,7.0,8,39,21.11,56378.0,23,488,72,Evil Geniuses,42574.0,10.0,7.0,8777.0,2458
2649,15,5.0,25,30,21.11,34765.0,8,498,63,Team Secret,31375.0,10.0,7.0,2858.0,2001
2650,58,6.0,34,49,38.3,94885.0,24,898,99,Team Liquid,53122.0,19.0,28.0,2643.0,2531
2651,93,26.0,25,45,38.3,106183.0,34,954,112,Nigma Galaxy,76040.0,18.0,27.0,22639.0,3106
2652,57,18.191974595842957,38,36,59.5,68634.0,29,1263,108,OG,84547.0,13.504618937644342,19.03002309468822,2738.0,2169
2653,93,18.191974595842957,30,24,59.5,62578.0,37,1469,114,Team Liquid,117028.0,13.504618937644342,19.03002309468822,11649.0,2332
2654,39,15.0,6,39,22.53,35745.0,15,555,72,Team Aster,45411.0,12.0,12.0,15506.0,2294
2655,10,3.0,15,37,22.53,27416.0,5,457,61,Royal Never Give Up,29849.0,10.0,10.0,1521.0,1666
2656,41,12.0,39,42,36.3,83510.0,18,879,92,BOOM Esports,51023.0,16.0,23.0,2192.0,2319
2657,94,21.0,18,57,36.3,103817.0,39,846,109,Fnatic,74989.0,16.0,21.0,21328.0,3137
2658,15,20.0,32,31,23.18,47572.0,9,384,54,Team Liquid,23287.0,11.0,17.0,610.0,1381
2659,69,13.0,11,24,23.18,67344.0,32,489,76,OG,46916.0,11.0,16.0,9553.0,2401
2660,41,52.0,26,31,38.55,80286.0,21,1112,103,Tundra Esports,66705.0,17.0,33.0,1921.0,2631
2661,53,22.0,22,52,38.55,100505.0,25,1209,114,OG,90395.0,18.0,31.0,19403.0,3217
2662,60,18.191974595842957,13,27,33.4,33924.0,22,659,81,Evil Geniuses,68019.0,13.504618937644342,19.03002309468822,9089.0,2270
2663,31,18.191974595842957,23,25,33.4,29783.0,13,559,68,PSG.LGD,45810.0,13.504618937644342,19.03002309468822,2609.0,1668
2664,27,34.0,32,24,33.17,63429.0,12,844,89,Team Spirit,57440.0,15.0,26.0,3691.0,2405
2665,68,73.0,13,42,33.17,80516.0,32,948,104,PSG.LGD,79994.0,16.0,25.0,28351.0,3157
2666,53,3.0,37,26,35.37,66180.0,25,623,90,Team Secret,46053.0,17.0,24.0,1136.0,2042
2667,72,3.0,25,47,35.37,89095.0,35,772,106,Fnatic,71484.0,17.0,23.0,16746.0,2790
2668,76,17.0,20,74,42.25,106788.0,39,1258,114,Royal Never Give Up,97899.0,19.0,28.0,25883.0,2966
2669,48,42.0,40,28,42.25,95584.0,20,1055,105,Fnatic,67446.0,19.0,28.0,1312.0,2472
2670,47,3.0,10,51,25.31,81486.7612757732,28,599,78,Evil Geniuses,53295.0,11.0,12.0,9776.290127020786,2336
2671,18,2.0,28,48,25.31,81486.7612757732,7,429,62,Fnatic,27731.0,11.0,8.0,9776.290127020786,1525
2672,24,18.191974595842957,38,38,45.56,74729.0,9,1200,92,Team Secret,69256.0,13.504618937644342,19.03002309468822,2341.0,1776
2673,81,18.191974595842957,9,36,45.56,123543.0,38,1505,126,OG,118640.0,13.504618937644342,19.03002309468822,19822.0,3292
2674,71,18.191974595842957,13,13,32.32,37509.0,26,645,81,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9313.0,2317
2675,32,18.191974595842957,27,46,32.32,28327.0,13,541,62,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,3207.0,1441
2676,35,34.0,35,24,38.27,79892.0,18,1040,101,Team Spirit,68050.0,17.0,32.0,4532.0,2641
2677,77,30.0,18,21,38.27,98289.0,32,1044,118,Tundra Esports,91737.0,18.0,34.0,24207.0,3404
2678,93,41.0,9,53,32.4,94002.0,41,804,105,Team Liquid,75448.0,15.0,17.0,18178.0,3181
2679,23,14.0,41,33,32.4,47106.0,8,732,80,Evil Geniuses,43308.0,15.0,14.0,1458.0,1961
2680,71,15.0,43,36,36.43,106823.0,32,936,101,Nigma Galaxy,57676.0,16.0,26.0,10291.0,2664
2681,93,15.0,32,42,36.43,100749.0,43,858,111,Team Liquid,80229.0,18.0,21.0,32538.0,3214
2682,90,14.0,36,49,49.48,136497.0,46,1668,120,OG,99414.0,24.0,42.0,12614.0,2800
2683,78,19.0,46,49,49.48,159613.0,36,1428,124,Team Liquid,110319.0,23.0,23.0,27254.0,3056
2684,35,5.0,38,33,35.7,42487.0,19,597,72,Team Liquid,41923.0,14.0,12.0,2762.0,1740
2685,64,23.0,20,18,35.7,80276.0,36,929,92,Team Secret,77545.0,15.0,12.0,8735.0,2721
2686,67,47.0,16,40,32.43,78836.0,29,821,100,Team Secret,85988.0,14.0,19.0,28873.0,2977
2687,41,10.0,30,48,32.43,78072.0,16,681,79,Nigma Galaxy,44537.0,14.0,25.0,2377.0,1893
2688,89,40.0,10,24,30.43,91417.0,33,754,92,Team Liquid,75051.0,15.0,20.0,15095.0,2619
2689,22,21.0,33,40,30.43,40634.0,9,592,69,Evil Geniuses,37901.0,14.0,16.0,2668.0,1605
2690,59,11.0,11,71,30.33,72741.0,29,716,100,Team Secret,66074.0,15.0,13.0,20192.0,2941
